nickname,fingerprint,is_guard,is_exit,country,region_name,city_name,latitude,longitude,as,advertised_bandwidth,guard_probability,middle_probability,exit_probability
Unnamed,05FEA2DB1FD29DE229B589DFEF5E80A5C6C7EE9E,True,False,fr,unknown,unknown,48.8582,2.3387,AS12876,13149981,0.0004580766,0.00032049106,0.0
HelpCensoredOnes,05FFA39D71DA116F7669EA4EE53A0BAEA315BA7F,True,True,fr,Grand Est,Metz,49.1199,6.1712,AS9008,2097152,0.0,0.0,9.1453556e-05
dotManagedTORBln01,060683086C8B9070C9ACAE1479D20DEF8C5FC13B,False,True,unknown,unknown,unknown,47.0,8.0,AS174,0,0.0,0.0,0.00020119782
newsvendor,061370AE41C1084B2910EB0522C8B2DB1C2CB96E,False,True,in,unknown,unknown,20.0,77.0,AS55470,3345563,0.0,0.0,4.1916213e-05
Unnamed,061E017AC8FB0EAF3A8915A920EFB9AC201CA3EC,True,True,us,unknown,unknown,37.751,-97.822,unknown,15466694,0.0,0.0,0.0006859017
loglessRelay1,061E0496931D23A81A2B685C9339D36857DD0FA1,True,False,fr,\u00CEle-de-France,Paris,48.8607,2.3281,AS12876,32784715,0.0008032028,0.0005619569,0.0
TheParty,062BC90436CC706CF983BD110852E0205F53CC79,True,False,us,unknown,unknown,37.751,-97.822,AS8560,9233293,0.00013386713,9.365949e-05,0.0
bruins,06432D1B5A7C132071626D186D7F1A429C5BBED9,False,False,de,North Rhine-Westphalia,unknown,51.4476,7.0122,AS8972,10166775,0.0,0.00035910198,0.0
Hydra1,0647C3F8352BBFA0D57A1C3E0DCF67FC3E073D2C,True,True,sc,unknown,unknown,-4.5833,55.6667,AS200651,13894964,0.0,0.0,0.0006630383
TheYOSH,064D183D34DECB84F72C4335B0C24D1E8946A9BA,False,False,nl,North Holland,Amsterdam,52.3464,4.8976,AS5390,393216,0.0,4.408777e-06,0.0
SanitaryLandslide,064D3C4CC1B854839B0979FE1C2F05ABAB7F9D68,True,True,us,Arizona,Phoenix,33.4532,-112.0749,AS53667,6653286,0.0,0.0,0.00036581422
caladan,065416240F52EB6E8F133F8E63A62E1D086F1A04,False,False,is,Capital Region,Reykjavik,64.1432,-21.9466,AS51896,204800,0.0,1.3155221e-06,0.0
hotbrownie,065E6B20BF87AE6F0E27063BB8AE002ECC3736E9,True,False,de,unknown,unknown,51.2993,9.491,AS16276,10465280,0.0004329765,0.0003029299,0.0
FreifunkIbbenbueren,066735D43FB476FA64578C5D829E176DF53E5A00,False,False,de,Lower Saxony,Wallenhorst,52.35,8.0167,AS9145,5537091,0.0,0.00024319382,0.0
niftyflorescaverat,0677DF0B05ECDA2EF45F26C3332731043BB89AB8,True,False,fr,unknown,unknown,48.8582,2.3387,AS16276,32392181,0.00097472005,0.00068195816,0.0
TorRelayOfRio2,067ECF198238BD14B0CFE24899475A53A94E14EC,True,False,gr,unknown,unknown,37.9667,23.7167,AS5408,3932160,7.613693e-05,5.3268835e-05,0.0
paradeiser,06804E6383EE94E83C9453F39B1E524C272D6D84,True,True,at,Vienna,Vienna,48.1865,16.3549,AS208323,30676992,0.0,0.0,0.0018366922
EX1T,0694244F5E80089976608450E4154F8444C06948,True,True,de,unknown,unknown,51.2993,9.491,AS28753,33632393,0.0,0.0,0.0019510092
garlic,069DFADA8C65DEA2B9B2272160AF5E57958F9A97,True,False,us,California,Mountain View,37.3859,-122.0882,AS7091,3048448,3.681346e-05,2.5756359e-05,0.0
Unnamed,069E732EC96774ED5609D4803D7B1130E338B0EB,False,False,ru,St.-Petersburg,St Petersburg,59.8981,30.2619,AS35807,8179257,0.0,0.00029510361,0.0
deprofundisclamavi,06AB6E853E8D929F9D60E3A41EF4F97B7CF6FDA4,False,False,cz,Hlavni mesto Praha,Prague,50.1202,14.4976,AS202618,128000,0.0,6.755384e-07,0.0
heaney,06ABFC513FA71C7EE423DCC6ABF80F6B4A2FC1AC,False,True,ro,unknown,unknown,46.0,25.0,AS41011,1198686,0.0,0.0,1.6842696e-05
BungeeNet2,06B308F54B4A779D74B30536964182A09C08AB8F,True,False,ca,unknown,unknown,43.6319,-79.3716,AS16276,14357504,0.00031165942,0.00021805099,0.0
r,06BBEAA6F73759A1795EB461D39D2AA168F305D1,True,False,gb,unknown,unknown,51.4964,-0.1224,AS8560,32118198,0.0007948361,0.0005561032,0.0
COSMOPOLIS,06D0FB9C6860E8D7FB99EA310A016707AFAA71CE,False,False,gr,Attica,Athens,37.9842,23.7353,AS174,1684032,0.0,3.3421373e-05,0.0
Unnamed,06D77E461C9814243DA2C6145544D5BB3B46B52E,False,False,de,unknown,unknown,51.2993,9.491,AS16276,1024000,0.0,3.0399227e-05,0.0
blackbox,06DD93C56173578F5113302CF42E555097B1A5D3,False,False,de,Land Berlin,Berlin,52.4835,13.5287,AS6805,512000,0.0,8.63978e-06,0.0
wien,06E72526BBE040C51C5ADFBAA07ADD9AEB5E1FA1,True,False,fr,unknown,unknown,48.8582,2.3387,AS16276,29050208,0.0008011111,0.0005604935,0.0
Unnamed,06E93D74423FE856DE1EE6478F93BF2860BA6D2D,False,False,lt,unknown,unknown,56.0,24.0,AS16125,1939889,0.0,8.4264524e-05,0.0
niftybeshaba,06EC2C1669E5A811D9640E07CED5786DA50C5737,False,True,de,Hesse,unknown,50.1167,8.6833,AS205100,21131264,0.0,0.0,0.0012041385
amnesiaisgreat,06F3D7DCAB6AA14AD1D6A277DDAB1120D86E394E,False,False,au,Queensland,Murrumba Downs,-27.2677,153.0118,AS9443,102400,0.0,1.4221861e-07,0.0
metatron,06F57E61CA344C226DA4120AB7AA892C199BA9F3,False,True,us,New York,Buffalo,42.8864,-78.8784,AS53667,5781202,0.0,0.0,0.00017147542
Unnamed,06F9E86930823CA86541DDFEB9827A22B9A7A4AD,False,False,sg,unknown,Singapore,1.2929,103.8547,AS63949,4169970,0.0,3.7687932e-05,0.0
1blupowered,070229A4CC2CFFB24EB667298A7DB5E8D11EB701,True,False,de,unknown,unknown,51.2993,9.491,AS42730,40551147,0.0010939455,0.00076537364,0.0
RadioMineOver,0703129DB8A969CB1B6C5FDA06AB3B62D89E7CE1,False,False,de,unknown,unknown,51.2993,9.491,AS24940,373760,0.0,3.0008126e-05,0.0
thorgodofhunger,0704062FB9A5A5659361A0B8F42B88B6419A1B44,False,False,de,unknown,unknown,51.2993,9.491,AS24940,409600,0.0,4.7998783e-06,0.0
Unnamed,0706B3AF0059CB226E4AACDEDB6794678F402905,True,False,fr,unknown,unknown,48.8582,2.3387,AS12876,13581376,0.00044552656,0.0003117105,0.0
Unnamed,070D387230C1B95A05811C5B722FBD21A1076BDB,True,False,us,Colorado,Denver,39.642,-104.8958,AS174,10663358,0.00021335074,0.0001492698,0.0
pr1v4cyple4s3,070F1026E65AD6F5E5DDDD604897DA98857CE3BE,False,False,it,Veneto,Verona,45.4299,10.9844,AS30722,499587,0.0,6.044291e-06,0.0
LaTlayuda,071288B2182711E5284248137048E0FBBFB36233,False,False,fr,unknown,unknown,48.8582,2.3387,AS16276,409600,0.0,4.906542e-06,0.0
Edsnow1,071ACB713A9558A4B5750520B0A738C66033E0B1,False,False,fr,Pays de la Loire,Nantes,47.2173,-1.5534,AS12322,17992476,0.0,0.00095997564,0.0
Unnamed,07226079499C8C6538A37A15EA1BBD35357AC63A,False,False,ca,Ontario,Toronto,43.7806,-79.3503,AS174,7896013,0.0,0.00027377083,0.0
o8jul20,0723AD6D05F2168ABF387025795A8D16EF02F20A,False,False,se,Stockholm,Stockholm,59.3501,17.9658,AS8473,2097152,0.0,3.0825882e-05,0.0
Unnamed,072563D6DB86659510FF3FB76B58458142241ECE,False,False,gb,unknown,unknown,51.4964,-0.1224,AS206804,7753895,0.0,0.00026772654,0.0
jaures,0745857B06337B7F343635608975972A9EC14901,True,False,se,unknown,unknown,59.3247,18.056,AS50989,22846476,0.000564752,0.00039512597,0.0
FreedomFries01,07623013C3361FE566B71C8CFCC6483D7587A827,True,False,us,California,Fremont,37.5625,-122.0004,AS63949,7668643,8.575863e-05,6.000061e-05,0.0
metatron,0772F9F35B84389E9F10E25F35E40028AF0BBA77,False,True,us,New York,Buffalo,42.8864,-78.8784,AS53667,6256518,0.0,0.0,0.00021834536
SingularET,07905A0D8AD1C134D3036872140B1DB1EB761772,True,False,fi,Uusimaa,Helsinki,60.1756,24.9342,AS51765,8157751,5.856687e-05,4.0976025e-05,0.0
mistersixt2,079E117E0B808484646CA7715F52F6FFC831EF8F,False,False,de,Bavaria,Nuremberg,49.4475,11.0683,AS24940,409600,0.0,4.8354327e-06,0.0
eeuninfo,07A68DBA84DDB730AC73D47683CEC6BF2448A532,False,True,kr,unknown,unknown,37.5112,126.9741,AS9318,1861275,0.0,0.0,3.1246633e-05
birdyExit,07A8A66164B8752A9E06D44AAB6219D89D6C10F6,False,True,au,New South Wales,Alexandria,-33.9256,151.1906,AS20473,409600,0.0,0.0,2.6673954e-06
homeplanet,07B8FC5B66719C355FABF84B4F5E0131E127DF01,True,False,bg,Sofia-Capital,Sofia,42.683,23.3175,AS29580,9181184,0.00018323063,0.00012819642,0.0
Sai7iZohjua9Tiu,07B939C16A7D9F7BD05D1CEA095A68C52F97F2F4,False,False,jp,Aichi,Toyokawa,34.8583,137.45,AS4713,131072,0.0,5.333198e-07,0.0
WolfClay,07C3EBBE41DF9FE8551DF69642FEBA70E954DC0F,True,False,de,unknown,unknown,51.2993,9.491,AS43289,8382312,0.00013805048,9.6586344e-05,0.0
MooTheCow,07C536D732850E3ABBB51176FBCF9E79FC2C6E7A,False,False,de,Bavaria,Munich,48.1497,11.585,AS3320,524288,0.0,1.0808614e-05,0.0
tdz,07C8367E5B7D178B899578578BFC111FB4DDF2EA,False,False,nl,unknown,unknown,52.3824,4.8995,AS12876,352119,0.0,3.164364e-06,0.0
LiCi01,07F9F13BCB3E1F6117FB211905127AF41E72E087,False,False,us,New Jersey,Jersey City,40.7362,-74.0422,AS15149,1280000,0.0,2.5954896e-05,0.0
Churruca,0804955CBE470CC50ADBB6AF4D6DF80BB77A5E83,False,False,es,Andalusia,San Fernando,36.4759,-6.1982,AS3352,2097152,0.0,6.542056e-05,0.0
AEtherC0r3,080BBF9B14454976FDEAD1AD620A04388F5A21F8,True,False,gr,unknown,unknown,37.9667,23.7167,AS5408,4789610,4.5598492e-05,3.1902764e-05,0.0
Unnamed,081C9DF6A615A300B382C004DFE2CC37B561C9A0,True,False,ca,unknown,unknown,43.6319,-79.3716,unknown,24525050,0.00055220193,0.00038634537,0.0
TheGreatKing,0824D7C7FB117D5C6AC01581FD798E670C37C804,True,False,be,unknown,unknown,50.85,4.35,AS1239,12133708,0.00010249202,7.170805e-05,0.0
dragonhorn,0831CD9103EB7C408D9A0ABD66302DAB765DD6C0,False,False,us,Texas,Allen,33.0928,-96.6454,AS11427,524288,0.0,6.3998373e-06,0.0
Unnamed,083544DD6E5E3F1315A15DC42A156BF8B4185F90,False,True,de,unknown,unknown,51.2993,9.491,AS206264,8306134,0.0,0.0,0.00040391987
pengy,08394C4873C8A71BE9F53593F9B4AD694BFCDB90,True,True,it,unknown,unknown,43.1479,12.1097,AS3242,4244562,0.0,0.0,0.00011888962
NAKAM,083C52051140DB8AF770BD40C7C8883EFFF4CAF3,False,False,de,unknown,unknown,51.2993,9.491,AS8560,5242880,0.0,0.0002798151,0.0
Unnamed,08409909F46473942F733E126B78F29D388D60F5,True,True,us,New York,Staten Island,40.6295,-74.0938,AS397031,6778228,0.0,0.0,0.0001943388
pastly01,085527CBD6485FD475AC983FA8683A2D9028BAA8,True,False,us,Virginia,Annandale,38.8263,-77.2111,AS701,9797389,0.00019138817,0.0001339038,0.0
OTO,08602BACB604139F07C9530DFC243454C48B9749,False,False,de,Brandenburg,Britz,52.8873,13.8112,AS3320,2439900,0.0,6.755384e-05,0.0
MYCROFTsOtherChild,0861F4966E199C0BA9DB1D904DB4BC843508F12C,False,False,us,Illinois,DeKalb,41.9014,-88.7515,AS7922,346112,0.0,2.4177164e-06,0.0
Belgarath4TOR1,0869EA503377C702669BC75DD7A59094658DFA08,False,False,se,Stockholm,Solna,59.36,18.0009,AS39651,4970387,0.0,0.00013972979,0.0
8lyWARGTU4wesrfy8i,0882440874034AFBE2FBF16463A290F3278E24F7,False,False,gb,England,London,51.5164,-0.093,AS63949,512000,0.0,8.9597725e-06,0.0
Unnamed,088A6237EED87EDEB0E1E3AD0A4A419F963F0787,True,False,de,unknown,unknown,51.2993,9.491,AS24940,60542128,0.002091674,0.0014634295,0.0
Buckeye,089318D2FA3DA0306BF2C19F15ACC24FE2E926D1,False,False,us,Ohio,Leavittsburg,41.2445,-80.8869,AS10796,5487616,0.0,0.00016532914,0.0
fi6andersio,08A2C608A7161011EB028FB33874149955920584,True,False,fi,unknown,unknown,60.1708,24.9375,AS24940,2899268,7.676443e-05,5.3707863e-05,0.0
earth,08A5B5A39EB4E6A1F47224EFC193192A633A3CD8,True,False,us,unknown,unknown,37.751,-97.822,AS396303,4268987,3.9741804e-05,2.7805161e-05,0.0
enfewuzeh,08C6EED76C8938B738316A34AA2923C432EC05B1,False,False,de,Baden-W\u00FCrttemberg Region,Stuttgart,48.7667,9.1833,AS3209,1326461,0.0,3.196363e-05,0.0
TorExitLatvia,08CD9D4224058DC97A1F27679A5BEE5724C4C6EC,True,False,lv,unknown,unknown,57.0,25.0,AS50979,4054528,6.003104e-05,4.2000425e-05,0.0
ivitor,08E9530B399F7A71936066586B31A66877066458,True,False,nl,North Brabant,Eindhoven,51.4243,5.511,AS50266,5007348,9.454366e-05,6.614701e-05,0.0
tnwguard01,08EC5CF75EE99A8051A88DFA41EE60CF635F5A21,True,False,gb,unknown,unknown,51.4964,-0.1224,AS61317,4194304,4.183348e-05,2.9268589e-05,0.0
FalkensteinTor01,08F06A0DDAFABF9A26FCB2E392A1435F9E048216,True,False,de,unknown,unknown,51.2993,9.491,AS24940,31457280,0.0009956368,0.00069659244,0.0
neartAurora,08F4692B60862640F688B86826B66F30DEA7AB73,True,False,fr,unknown,unknown,48.8582,2.3387,AS12876,14154413,0.0003618596,0.0002531733,0.0
relay,09092FF120A9FD9DC1AEAC899B5C3CFECBA6C279,True,False,us,New York,Brooklyn,40.7035,-73.9235,AS397143,15990320,0.00031584277,0.00022097785,0.0
Merlin,091BB38D8A641014A652A36A8827A9E30EEEA882,True,True,gb,unknown,unknown,51.4964,-0.1224,AS16276,12052235,0.0,0.0,0.00062493264
Unnamed,091F0E777170A967C60069B10F5404C3D14E90E8,False,False,ca,Quebec,Montreal,45.5063,-73.5794,AS16276,8477507,0.0,0.00025243804,0.0
SevenLayers,0935BA9178F9E3B50C99DD53F723865FC224CFA8,True,False,de,unknown,unknown,51.2993,9.491,AS680,9949202,0.0002719176,0.00019024583,0.0
sam,09486CB8270415F271BC844238BE702B9DE53812,True,False,us,New Jersey,Newark,40.739,-74.1697,AS63949,2099286,5.040934e-05,3.526865e-05,0.0
SarDust,094E8D02087FD6C516294EE19257D8B78038F417,False,False,cy,unknown,unknown,35.0,33.0,AS44901,2695545,0.0,5.11987e-05,0.0
Unnamed,094FDE9DCED7994406A8AE81F212BC8A89ADEAD8,False,False,us,California,Fremont,37.5625,-122.0004,AS63949,4990156,0.0,6.1154e-05,0.0
0VHR3L4YYYXX,0964EFD3186C2AF2763B0C1EE5B4A2FA77E0449B,True,True,gb,England,Coventry,52.4391,-1.5039,AS16276,19733915,0.0,0.0,0.0013718033
tornasol,098B3457ABA31AD65A3AF47F61B623E35B3FAB2D,True,False,ch,Bern,Lyss,47.0741,7.3066,AS3303,7015331,0.00017423644,0.00012190368,0.0
tourette,098D9CF7568D27A8288FA4BB3819A99913315D6E,False,False,de,Hesse,Bad Vilbel,50.1787,8.7376,AS3320,488976,0.0,6.0798457e-06,0.0
Anankke,0990E0F4F2C127BDDA9B6726400FAC077F6C83B0,False,False,us,New York,Buffalo,42.8864,-78.8784,AS53667,11992848,0.0,0.00043732222,0.0
Unnamed,09930800210FF35CE84F2DEEDB4F9B67812B9717,False,True,us,unknown,unknown,37.751,-97.822,AS16276,10017174,0.0,0.0,0.00036848162
martzeladidnt,0995CB06655B4AD50689F4AB303764CD717C258E,False,False,de,unknown,unknown,51.2993,9.491,AS15594,614400,0.0,1.023974e-05,0.0
Deepsky,09A70E396DE93F54D4541BBB0EC8E2B23761F34F,True,False,gb,unknown,unknown,51.4964,-0.1224,AS8560,51661176,0.0017151727,0.0012000122,0.0
nonanet06,09ACCF65DCA1F0106E58AE333A6C5F95A17DB47C,True,True,us,Wyoming,Cheyenne,41.1034,-104.9059,AS53667,14203872,0.0,0.0,0.0006096904
bahabugger,09B17D1CA0E85D9AC34D8BAA7FAADBE08EF7891D,False,False,kr,unknown,unknown,37.5112,126.9741,AS45382,124447,0.0,7.1109305e-08,0.0
OONITestHelper,09C2AA312AE0DDDF4C5E57CB1BE24158A5408590,True,False,nl,unknown,unknown,52.3824,4.8995,AS47172,2621440,4.3925153e-05,3.073202e-05,0.0
cadory,09D0524B6804CE37DB5591A690051A75F84CE61E,False,False,de,Rheinland-Pfalz,Mainz,49.9823,8.2609,AS8881,524288,0.0,1.1021943e-05,0.0
EmeraldOnion,09DCA3360179C6C8A5A20DDDE1C54662965EF1BA,True,True,us,Washington,Seattle,47.6008,-122.3248,AS396507,26608473,0.0,0.0,0.00057158474
OnionSlice,09DEA9A672FDEF38CE01E3F453E7D7CD0707E7C6,True,False,us,North Carolina,Apex,35.7178,-78.8428,AS16391,6632300,0.00013658631,9.556195e-05,0.0
BASIS,09F3067452D8D1DAFD33D0524A41DBF5295D3472,False,False,hk,unknown,unknown,22.25,114.1667,AS133398,8993602,0.0,0.00019910606,0.0
Hermes,09F64E00F34C88F604163F24D37BEAF9245702EA,True,False,us,Pennsylvania,Pittsburgh,40.4735,-79.9558,AS701,7864320,0.00016168639,0.0001131231,0.0
Unnamed,09FF100802827A5B3D78EA1DF8234DFEEF71F6AC,False,False,lt,unknown,unknown,56.0,24.0,AS59642,7010708,0.0,0.00042310037,0.0
El,0A0071E88F876E44B1DCE848FDAD115E65954CAA,False,False,uy,Maldonado,Arenas de Jose Ignacio,-34.8223,-54.6224,AS6057,598429,0.0,3.911012e-06,0.0
portnoy,0A0C01DD0044E70318D9E3DA5F125A09069C57C1,True,False,us,California,Los Angeles,34.0544,-118.244,AS63473,8039856,0.00013177545,9.219606e-05,0.0
pusith,0A178D302936F209AF3DA77CCC4E3C4D5DBE11E9,True,False,de,unknown,unknown,51.2993,9.491,AS24940,10473472,0.00026773426,0.00018731898,0.0
Digitalcourage4ipca,0A2366980A2842D770EF8E136A7DA14876360447,True,True,de,unknown,unknown,51.2993,9.491,AS60729,21914680,0.0,0.0,0.0011812751
amsraxtor01,0A2CE9D88D3BA28410EE3B24BD4DC16598753462,True,False,hk,unknown,unknown,22.25,114.1667,AS45187,2197224,1.0834871e-05,7.5805647e-06,0.0
niftyguard19,0A4ED4C74020740A904F3A9936030B7A4C6170BB,True,True,de,unknown,unknown,51.2993,9.491,AS200052,20301977,0.0,0.0,0.0010974427
FlashEel,0A5000E5FF2977E0D236B9F5B47590D8888494DF,False,False,de,Hesse,Frankfurt am Main,50.1188,8.6843,AS31898,4096000,0.0,0.00023928282,0.0
Faultycode,0A58B05D403A2663EB56124F8C7AAB0CABFAA115,True,False,de,unknown,unknown,51.2993,9.491,AS197540,7898534,0.00012236292,8.561063e-05,0.0
Sturmvogel,0A592CE8A53AECDF9130D37245C6460B238728DF,False,False,ru,Moscow,Moscow,55.7527,37.6172,AS8402,6976512,0.0,0.0001742178,0.0
arighttosurf,0A6001B1E3A9F5365BD3C2988BD69BB8EAD71289,False,False,nl,North Holland,Bergen,52.6669,4.7003,AS3265,1458176,0.0,4.195449e-05,0.0
cameloid125,0A63DB94EF5E2446D3A1303CEA0EB9C7A8EC7615,False,False,sg,unknown,unknown,1.314,103.6839,AS14061,1927941,0.0,2.353718e-05,0.0
FalkensteinTor02,0A7208B8903DD3FF5CDFA218A3823AF498CE69CE,True,False,de,unknown,unknown,51.2993,9.491,AS24940,31457280,0.00096217,0.0006731776,0.0
torpedo,0A9771723D8DE2E015718303DCC8BCD88AFC620A,False,False,ch,Aargau,Brugg,47.481,8.2087,AS1836,393216,0.0,4.7998783e-06,0.0
fiedlerRelay07,0AA39F432B2E778CAC06F80DA44975385347CDD9,False,False,de,unknown,unknown,51.2993,9.491,AS197540,4522768,0.0,0.00016461805,0.0
FreeBogatov,0AAF0B549639B01EDB6E190C8551EDC2C8EDA2A5,False,False,fr,\u00CEle-de-France,Paris,48.8543,2.3527,AS12322,2984399,0.0,0.00012444129,0.0
merrall,0AB05FC63CF9AC7070C1D89BB1A1189C319E1A92,True,False,nl,South Holland,unknown,51.9167,4.5,AS205406,7099981,8.052945e-05,5.6342036e-05,0.0
relay6524284254271,0ABB63CC809DE89A0A71A9BA8751C4AB5C2DC3C3,True,False,ru,unknown,unknown,55.7386,37.6068,AS50113,12870441,0.00027400928,0.00019170926,0.0
Unnamed,0AC6D150C5717CDF22ADEF306F539E4883DE498A,False,False,lt,unknown,unknown,56.0,24.0,AS16125,2449643,0.0,7.11093e-05,0.0
BuyBitcoin,0ACD9B1271E95AC1743B9EC1299BB294BD3EBD90,False,False,at,Vienna,Vienna,48.2169,16.4997,AS6830,3959160,0.0,9.24421e-05,0.0
ritirong,0AD3B16ADF3EED3E5962FA944CD501352E790814,True,False,de,unknown,unknown,51.2993,9.491,AS28753,11177880,0.00031375108,0.00021951442,0.0
Kabo,0AD8C15B930AD1F332B1DFFA3779B7D41B45DBE0,False,False,nz,Waikato,Raglan,-37.8,174.8833,AS56030,3117061,0.0,2.06217e-05,0.0
Unnamed,0AF90285D6B3ECC52ABFA3CB31404DF6FAF93134,True,False,no,Oslo County,Oslo,59.8468,10.7747,AS57963,16343527,0.00035558458,0.000248783,0.0
nothaas,0B074C07E88A1A68FA1A35F8CBF9F914A8DD7180,False,False,ua,unknown,unknown,50.45,30.5233,AS3254,3821896,0.0,9.70642e-05,0.0
Unnamed,0B0EB202D5426A6AAB4617C56696F20D7D97E528,False,False,sg,unknown,unknown,1.3667,103.8,AS63949,5192278,0.0,2.6914871e-05,0.0
Unnamed,0B19482AFB60C4C76BBB3DE510F1D52E3C612496,False,False,lt,unknown,unknown,56.0,24.0,AS59642,7763641,0.0,0.0005546526,0.0
StarAppsMR01,0B19BBFDC498CCEA23027B1D7BD8E20121B95E60,True,False,ch,unknown,unknown,47.1449,8.1551,AS29222,40044431,0.0013428547,0.00093952176,0.0
colosimo,0B25110BA3473A6DC04AB58A3A0D5E4D6922A0E0,True,False,nl,unknown,unknown,52.3824,4.8995,AS49981,44589316,0.0019264317,0.0013478185,0.0
voxstueckscheisse,0B28C72A82D4CE016016DAB98D077C997F524AA1,False,False,bg,Sofia-Capital,Sofia,42.683,23.3175,AS59729,2865152,0.0,7.466477e-05,0.0
ozora,0B343CDB8934729DC91B1CAD7BD2D05F705E90E0,True,False,ro,unknown,unknown,46.0,25.0,AS9009,8652431,0.00018448565,0.00012907448,0.0
inevereditheconfig,0B399D07E879C2B44783A6AC1982FB33FF3CA603,False,False,de,Hesse,Frankfurt am Main,50.1188,8.6843,AS16509,2829513,0.0,9.955303e-07,0.0
niftyboglemming,0B3C8C2B2B1A1CA4429B9649F533BEB4D7470AEA,True,True,de,unknown,unknown,51.2993,9.491,AS200052,18058956,0.0,0.0,0.00078497635
Ranlvor,0B45375A2CE8065E8A649D52CC35F39D128745A8,True,False,fi,unknown,unknown,60.1708,24.9375,AS24940,5242880,0.00011629707,8.136668e-05,0.0
TORro,0B555940D37DC849728841C0B290074E1A1BDCA8,True,False,de,North Rhine-Westphalia,unknown,51.4476,7.0122,AS8972,46534313,0.0015060052,0.0010536693,0.0
ULayerSwartz,0B58A95E539FFA6C05C010F5C1DA35FB8038E3A8,False,False,us,New York,Buffalo,42.8864,-78.8784,AS53667,25440419,0.0,0.00091019913,0.0
CalyxInstitute08,0B5E5E70FFEA9C7F9FFD13B8E16916A608F3E9EB,True,True,us,New York,Brooklyn,40.6521,-74.0018,AS4224,35985989,0.0,0.0,0.0015204153
Unnamed,0B7B08C50E419004F77447A72FFD578061F58311,False,True,us,unknown,unknown,37.751,-97.822,AS16276,5618319,0.0,0.0,0.00016385429
itcanhappenhere,0B823502D34E15987BF6A8AB4557B600100B0EC5,False,True,is,Capital Region,Reykjavik,64.1286,-21.7572,AS50613,76800,0.0,0.0,1.9052824e-07
Fission04,0B841CB70F9ED1FD0322C2BA2EB0D80420D87CFA,True,False,ca,Quebec,Montreal,45.5063,-73.5794,AS16276,12128876,0.00021544241,0.00015073323,0.0
niij02,0B85617241252517E8ECF2CFC7F4C1A32DCD153F,True,False,fr,unknown,unknown,48.8582,2.3387,AS12876,33873920,0.00094125327,0.00065854326,0.0
tdxchg,0BA30A3D11B73F95D1447CC9B35BE5F0681D5A1C,False,False,de,unknown,unknown,51.2993,9.491,AS24961,204800,0.0,1.3155221e-06,0.0
Albis,0BADD9510440C9BF3A728F2CB630836FF98142B2,True,False,cr,unknown,unknown,10.0,-84.0,AS52423,5194896,3.430345e-05,2.4000245e-05,0.0
bullman,0BC314281C83167F24C7CFCD68DE069B02A92345,False,False,cz,unknown,unknown,50.0848,14.4112,AS39392,10955456,0.0,0.00037332386,0.0
artikel5ev1,0BC8BA32CC3CB0F598E0C92778F7C0946DFBCE91,True,True,de,unknown,unknown,51.2993,9.491,AS31103,5997705,0.0,0.0,0.00036810056
bigdaddyny,0BCCF364C4EE7338B6E920E63E951922C85F91F7,True,False,us,New York,Fayetteville,43.0268,-76.0145,AS701,10453684,0.00020059153,0.00014034289,0.0
Unnamed,0BD524A66A928A093AD1ADD79AD24C5DA6D805CE,False,False,us,California,Fremont,37.5625,-122.0004,AS63949,7887407,0.0,0.00011733035,0.0
quark,0BD744C4674FFB60CD1F2A6E877B02F7BE4558B5,False,False,de,unknown,unknown,51.2993,9.491,AS24940,131072,0.0,6.044291e-07,0.0
Unnamed,0BE6EEB76C5641BF5D2E63C49C28CD50D2A40C15,False,True,us,unknown,unknown,37.751,-97.822,AS16276,0,0.0,0.0,0.0
0x766c6164,0BF606DE836D4C794CAFF7CA78720F8C87660998,True,False,ro,Ialomita,Slobozia,44.5647,27.3633,AS8708,6988800,0.00010040035,7.024461e-05,0.0
libel,0C039F35C2E40DCB71CD8A07E97C7FD7787D42D6,False,False,nl,South Holland,The Hague,52.1023,4.3199,AS49544,11252223,0.0,0.0005510971,0.0
cadory,0C0E2DDFE61B8A3A3C1C0EAA91D0E3556FEA189A,False,False,de,Rheinland-Pfalz,Mainz,49.9823,8.2609,AS8881,524288,0.0,1.1946363e-05,0.0
TorBritish,0C291A34FA75ABAF39B64E75985D74297945BCBA,False,False,us,California,Canyon Country,34.413,-118.4269,AS35916,57620,0.0,1.7066233e-06,0.0
rem023,0C3599079EF21C4994AD6DDE91F72A48F16E8A98,False,False,se,V\u00E4stmanland,V\u00E4ster\u00E5s,59.6162,16.5528,AS1257,512000,0.0,9.564202e-06,0.0
HORUS1,0C3D5E19E3C75B505C8ACD26F89DCA2DF970553E,False,False,fi,unknown,unknown,60.1708,24.9375,AS24940,38993069,0.0,0.0020621698,0.0
GeorgeIV,0C41DC37946901C297626C0D1ABF68423947DDE5,True,False,ru,St.-Petersburg,St Petersburg,59.8981,30.2619,AS196750,5778864,9.6217e-05,6.731776e-05,0.0
Freebird32,0C475BA4D3AA3C289B716F95954CAD616E50C4E5,True,False,de,unknown,unknown,51.2993,9.491,AS35366,18872298,0.0004978184,0.00034829622,0.0
